attempt,distance_m,interval_s,pre_recognition_settle_time_s,crop_scale,color_min_area_px,color_min_component_area_px,red_saturation_min,red_value_min,initial_gimbal_ros_deg,uwb_source,uwb_raw_azimuth_deg,uwb_ros_azimuth_deg,target_calculated_ros_deg,gimbal_command_ros_deg,servo_clipped,target_color,color_visible,color_success,color_recognition_time_ms,red_pixel_count,red_pixel_ratio_pct,red_saturation_mean,red_value_mean,color_component_area_px,color_center_distance_px,camera_frame_id,camera_captured_ns,failure_frame,status,started_at,finished_at,error_message
77,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-24,127.0.0.1:57848,-13.0,13.0,-11.0,-11.0,0,red,1,1,81.886665,2312,0.2508680555555556,143.18987889273356,134.5190311418685,2230.0,241.29857024027308,3416,26262486099390,,success,2026-07-27T20:58:50.258+09:00,2026-07-27T20:58:53.457+09:00,
78,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-49,127.0.0.1:57848,-36.9,36.9,-12.099999999999994,-12.099999999999994,0,red,1,1,92.407437,1677,0.18196614583333331,141.03220035778173,138.7567084078712,1605.5,243.402958075698,3463,26265690867770,,success,2026-07-27T20:58:53.458+09:00,2026-07-27T20:58:56.656+09:00,
79,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-20,127.0.0.1:57848,-11.8,11.8,-8.199999999999989,-8.199999999999989,0,red,1,1,84.530749,2318,0.2515190972222222,140.0586712683348,135.38740293356344,2235.5,193.5071058126807,3510,26268893439986,,success,2026-07-27T20:58:56.658+09:00,2026-07-27T20:58:59.861+09:00,
80,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-2,127.0.0.1:57848,-1.6,1.6,-0.4000000000000057,-0.4000000000000057,0,red,1,1,83.79694,2688,0.2916666666666667,146.49739583333331,136.61979166666666,2598.5,64.8459713474939,3557,26272093345273,,success,2026-07-27T20:58:59.863+09:00,2026-07-27T20:59:03.061+09:00,
81,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,23,127.0.0.1:57848,23.0,-23.0,0.0,0.0,0,red,1,1,89.132089,2844,0.30859375,148.1163853727145,130.3329817158931,2754.5,43.60045871318328,3604,26275295189124,,success,2026-07-27T20:59:03.062+09:00,2026-07-27T20:59:06.256+09:00,
82,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-48,127.0.0.1:57848,-37.0,37.0,-11.0,-11.0,0,red,1,1,96.04815,2087,0.22645399305555558,142.73838045040728,138.00910397700048,2009.5,231.42385356743154,3652,26278502863428,,success,2026-07-27T20:59:06.257+09:00,2026-07-27T20:59:09.456+09:00,
83,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,46,127.0.0.1:57848,49.4,-49.4,-3.4000000000000057,-3.4000000000000057,0,red,1,1,92.172514,2794,0.3031684027777778,153.117394416607,120.31281317108088,2704.0,112.96902230257638,3700,26281699019656,,success,2026-07-27T20:59:09.458+09:00,2026-07-27T20:59:12.656+09:00,
84,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,34,127.0.0.1:57848,34.8,-34.8,-0.8000000000000114,-0.8000000000000114,0,red,1,1,102.791163,2847,0.30891927083333337,148.91640323147172,127.99613628380752,2757.5,52.32590180780452,3748,26284907686160,,success,2026-07-27T20:59:12.657+09:00,2026-07-27T20:59:15.862+09:00,
85,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-39,127.0.0.1:57848,-28.7,28.7,-10.300000000000011,-10.300000000000011,0,red,1,1,39.118348,2008,0.21788194444444445,142.2081673306773,138.86304780876495,1932.0,146.98639392814562,3785,26288042947518,,success,2026-07-27T20:59:15.863+09:00,2026-07-27T20:59:19.057+09:00,
86,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-14,127.0.0.1:57848,-9.5,9.5,-4.5,-4.5,0,red,1,1,37.477856,2536,0.2751736111111111,144.2941640378549,137.95544164037855,2448.0,108.34205093129813,3825,26291243743118,,success,2026-07-27T20:59:19.058+09:00,2026-07-27T20:59:22.261+09:00,
87,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-10,127.0.0.1:57848,-4.9,4.9,-5.099999999999994,-5.099999999999994,0,red,1,1,34.706888,2376,0.2578125,142.2807239057239,138.16666666666666,2289.5,143.8923208513922,3870,26294446380667,,success,2026-07-27T20:59:22.262+09:00,2026-07-27T20:59:25.462+09:00,
88,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-28,127.0.0.1:57848,-17.5,17.5,-10.5,-10.5,0,red,1,1,36.144259,2309,0.2505425347222222,140.81723689909052,139.2620181896925,2227.0,178.54971296532514,3918,26297649423839,,success,2026-07-27T20:59:25.463+09:00,2026-07-27T20:59:28.663+09:00,
89,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,45,127.0.0.1:57848,50.7,-50.7,-5.699999999999989,-5.699999999999989,0,red,1,1,48.001045,2691,0.2919921875,150.98922333704942,122.79821627647715,2603.0,161.89502771858065,3966,26300852496508,,success,2026-07-27T20:59:28.664+09:00,2026-07-27T20:59:31.857+09:00,
90,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-47,127.0.0.1:57848,-34.0,34.0,-13.0,-13.0,0,red,1,1,41.808938,1688,0.18315972222222224,142.54443127962085,135.90284360189574,1620.0,205.47749268472205,4014,26304052440430,,success,2026-07-27T20:59:31.858+09:00,2026-07-27T20:59:35.062+09:00,
91,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-30,127.0.0.1:57848,-19.0,19.0,-11.0,-11.0,0,red,1,1,46.261676,2177,0.23621961805555558,142.18741387230133,135.42949012402389,2096.5,223.4390297150433,4062,26307251100124,,success,2026-07-27T20:59:35.063+09:00,2026-07-27T20:59:38.261+09:00,
92,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,49,127.0.0.1:57848,52.5,-52.5,-3.5,-3.5,0,red,1,1,47.555287,2549,0.2765842013888889,153.9576304433111,120.3719105531581,2463.5,116.90166808048549,4110,26310457822713,,success,2026-07-27T20:59:38.262+09:00,2026-07-27T20:59:41.459+09:00,
93,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,3,127.0.0.1:57848,1.6,-1.6,1.4000000000000057,1.4000000000000057,0,red,1,1,48.721458,2635,0.2859157986111111,145.1472485768501,128.99165085388995,2547.0,31.906112267087632,4153,26313458646879,,success,2026-07-27T20:59:41.460+09:00,2026-07-27T20:59:44.466+09:00,
94,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,28,127.0.0.1:57848,27.8,-27.8,0.19999999999998863,0.19999999999998863,0,red,1,1,50.796131,2795,0.3032769097222222,149.03005366726296,127.34812164579606,2704.0,28.442925306655784,4198,26316658995687,,success,2026-07-27T20:59:44.467+09:00,2026-07-27T20:59:47.661+09:00,
95,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,29,127.0.0.1:57848,27.9,-27.9,1.0999999999999943,1.0999999999999943,0,red,1,1,55.927435,2782,0.3018663194444444,147.7451473759885,127.76383896477356,2694.0,29.154759474226502,4245,26319862361732,,success,2026-07-27T20:59:47.662+09:00,2026-07-27T20:59:50.858+09:00,
96,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-1,127.0.0.1:57848,1.1,-1.1,-2.0999999999999943,-2.0999999999999943,0,red,1,1,123.31116,2680,0.2907986111111111,145.58619402985076,134.575,2590.5,27.018512172212592,4288,26323132102170,,success,2026-07-27T20:59:50.859+09:00,2026-07-27T20:59:54.061+09:00,
97,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,40,127.0.0.1:57848,41.3,-41.3,-1.3000000000000114,-1.3000000000000114,0,red,1,1,56.869144,2811,0.30501302083333337,151.9701173959445,121.23906083244397,2722.0,48.877397639399746,4324,26326267987528,,success,2026-07-27T20:59:54.062+09:00,2026-07-27T20:59:57.263+09:00,
98,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-28,127.0.0.1:57848,-17.2,17.2,-10.800000000000011,-10.800000000000011,0,red,1,1,59.133035,2196,0.23828125,143.98360655737704,137.12477231329692,2117.0,146.11296999240005,4372,26329467530176,,success,2026-07-27T20:59:57.264+09:00,2026-07-27T21:00:00.459+09:00,
99,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-46,127.0.0.1:57848,-33.8,33.8,-12.199999999999989,-12.199999999999989,0,red,1,1,60.549802,1310,0.1421440972222222,139.3297709923664,138.82519083969464,1247.0,203.55343278854326,4420,26332669610462,,success,2026-07-27T21:00:00.462+09:00,2026-07-27T21:00:03.662+09:00,
100,3.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,30,127.0.0.1:57848,28.2,-28.2,1.8000000000000114,1.8000000000000114,0,red,1,1,65.016238,2810,0.3049045138888889,148.69003558718862,126.93309608540926,2718.5,26.476404589747453,4466,26335875749682,,success,2026-07-27T21:00:03.664+09:00,2026-07-27T21:00:06.866+09:00,
