attempt,distance_m,interval_s,pre_recognition_settle_time_s,crop_scale,color_min_area_px,color_min_component_area_px,red_saturation_min,red_value_min,initial_gimbal_ros_deg,uwb_source,uwb_raw_azimuth_deg,uwb_ros_azimuth_deg,target_calculated_ros_deg,gimbal_command_ros_deg,servo_clipped,target_color,color_visible,color_success,color_recognition_time_ms,red_pixel_count,red_pixel_ratio_pct,red_saturation_mean,red_value_mean,color_component_area_px,color_center_distance_px,camera_frame_id,camera_captured_ns,failure_frame,status,started_at,finished_at,error_message
78,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-49,127.0.0.1:39157,-38.3,38.3,-10.699999999999989,-10.699999999999989,0,red,0,0,,0,0.0,,,0.0,,3437,28826765629154,failed_frames/attempt_078_color_not_detected.jpg,color_not_detected,2026-07-27T21:41:34.906+09:00,2026-07-27T21:41:38.112+09:00,
79,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-20,127.0.0.1:39157,-11.8,11.8,-8.199999999999989,-8.199999999999989,0,red,1,1,83.297457,4810,0.5219184027777778,141.73430353430354,127.6900207900208,4687.5,360.93766774887877,3483,28829833776963,,success,2026-07-27T21:41:38.113+09:00,2026-07-27T21:41:41.308+09:00,
80,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-2,127.0.0.1:39157,0.3,-0.3,-2.3000000000000114,-2.3000000000000114,0,red,1,1,85.719252,5236,0.5681423611111112,144.53456837280368,130.66787624140565,5111.0,25.317977802344327,3531,28833038181257,,success,2026-07-27T21:41:41.309+09:00,2026-07-27T21:41:44.510+09:00,
81,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,23,127.0.0.1:39157,24.0,-24.0,-1.0,-1.0,0,red,1,1,98.48459,461,0.05002170138888889,139.7006507592191,114.71800433839479,343.5,620.2080296158701,3578,28836237454860,,success,2026-07-27T21:41:44.511+09:00,2026-07-27T21:41:47.697+09:00,
82,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-48,127.0.0.1:39157,-36.7,36.7,-11.300000000000011,-11.300000000000011,0,red,0,0,,0,0.0,,,0.0,,3625,28839376198333,failed_frames/attempt_082_color_not_detected.jpg,color_not_detected,2026-07-27T21:41:47.698+09:00,2026-07-27T21:41:50.710+09:00,
83,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,46,127.0.0.1:39157,49.9,-49.9,-3.9000000000000057,-3.9000000000000057,0,red,0,0,,0,0.0,,,0.0,,3672,28842575339883,failed_frames/attempt_083_color_not_detected.jpg,color_not_detected,2026-07-27T21:41:50.711+09:00,2026-07-27T21:41:53.909+09:00,
84,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,34,127.0.0.1:39157,37.4,-37.4,-3.4000000000000057,-3.4000000000000057,0,red,0,0,,0,0.0,,,0.0,,3716,28845712562384,failed_frames/attempt_084_color_not_detected.jpg,color_not_detected,2026-07-27T21:41:53.910+09:00,2026-07-27T21:41:57.105+09:00,
85,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-39,127.0.0.1:39157,-29.4,29.4,-9.599999999999994,-9.599999999999994,0,red,0,0,,0,0.0,,,0.0,,3764,28848982830022,failed_frames/attempt_085_color_not_detected.jpg,color_not_detected,2026-07-27T21:41:57.106+09:00,2026-07-27T21:42:00.304+09:00,
86,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-14,127.0.0.1:39157,-8.4,8.4,-5.599999999999994,-5.599999999999994,0,red,1,1,48.82018,4917,0.5335286458333333,142.466341264999,126.9902379499695,4795.5,245.7356303021603,3809,28851988239066,,success,2026-07-27T21:42:00.307+09:00,2026-07-27T21:42:03.498+09:00,
87,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-10,127.0.0.1:39157,-5.4,5.4,-4.599999999999994,-4.599999999999994,0,red,1,1,35.655144,5014,0.5440538194444444,143.85360989230153,128.21220582369364,4889.0,152.55490814785344,3853,28854995409649,,success,2026-07-27T21:42:03.499+09:00,2026-07-27T21:42:06.503+09:00,
88,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-28,127.0.0.1:39157,-17.5,17.5,-10.5,-10.5,0,red,1,1,42.897762,2606,0.2827690972222222,134.70452801227935,120.74712202609363,2494.5,525.0190472735251,3901,28858194101688,,success,2026-07-27T21:42:06.504+09:00,2026-07-27T21:42:09.709+09:00,
89,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,45,127.0.0.1:39157,46.6,-46.6,-1.5999999999999943,-1.5999999999999943,0,red,0,0,,0,0.0,,,0.0,,3951,28861523028259,failed_frames/attempt_089_color_not_detected.jpg,color_not_detected,2026-07-27T21:42:09.711+09:00,2026-07-27T21:42:12.905+09:00,
90,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-47,127.0.0.1:39157,-34.4,34.4,-12.599999999999994,-12.599999999999994,0,red,0,0,,0,0.0,,,0.0,,3998,28864727300026,failed_frames/attempt_090_color_not_detected.jpg,color_not_detected,2026-07-27T21:42:12.906+09:00,2026-07-27T21:42:16.108+09:00,
91,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-30,127.0.0.1:39157,-19.3,19.3,-10.699999999999989,-10.699999999999989,0,red,1,1,46.167703,2514,0.27278645833333337,135.4777247414479,119.39220365950676,2404.0,572.1022635858034,4041,28867798352856,,success,2026-07-27T21:42:16.109+09:00,2026-07-27T21:42:19.302+09:00,
92,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,49,127.0.0.1:39157,55.9,-55.9,-6.900000000000006,-6.900000000000006,0,red,0,0,,0,0.0,,,0.0,,4088,28870931832171,failed_frames/attempt_092_color_not_detected.jpg,color_not_detected,2026-07-27T21:42:19.303+09:00,2026-07-27T21:42:22.308+09:00,
93,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,3,127.0.0.1:39157,2.6,-2.6,0.4000000000000057,0.4000000000000057,0,red,1,1,48.570188,5291,0.5741102430555556,145.03250803250802,125.73010773010772,5165.5,76.0,4134,28874000245933,,success,2026-07-27T21:42:22.309+09:00,2026-07-27T21:42:25.507+09:00,
94,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,28,127.0.0.1:39157,27.8,-27.8,0.19999999999998863,0.19999999999998863,0,red,0,0,,0,0.0,,,0.0,,4184,28877335210280,failed_frames/attempt_094_color_not_detected.jpg,color_not_detected,2026-07-27T21:42:25.509+09:00,2026-07-27T21:42:28.702+09:00,
95,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,29,127.0.0.1:39157,28.7,-28.7,0.30000000000001137,0.30000000000001137,0,red,0,0,,0,0.0,,,0.0,,4230,28880540344064,failed_frames/attempt_095_color_not_detected.jpg,color_not_detected,2026-07-27T21:42:28.703+09:00,2026-07-27T21:42:31.904+09:00,
96,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-1,127.0.0.1:39157,1.1,-1.1,-2.0999999999999943,-2.0999999999999943,0,red,1,1,65.597905,5039,0.5467664930555556,142.87338757690017,127.33141496328638,4913.5,33.13608305156178,4276,28883607272775,,success,2026-07-27T21:42:31.905+09:00,2026-07-27T21:42:35.097+09:00,
97,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,40,127.0.0.1:39157,43.1,-43.1,-3.0999999999999943,-3.0999999999999943,0,red,0,0,,0,0.0,,,0.0,,4322,28886740516670,failed_frames/attempt_097_color_not_detected.jpg,color_not_detected,2026-07-27T21:42:35.099+09:00,2026-07-27T21:42:38.108+09:00,
98,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-28,127.0.0.1:39157,-18.1,18.1,-9.900000000000006,-9.900000000000006,0,red,1,1,67.631422,2276,0.24696180555555555,134.21924428822496,121.31678383128295,2198.5,525.8440833555132,4367,28889812107656,,success,2026-07-27T21:42:38.109+09:00,2026-07-27T21:42:41.302+09:00,
99,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-46,127.0.0.1:39157,-35.3,35.3,-10.699999999999989,-10.699999999999989,0,red,0,0,,0,0.0,,,0.0,,4416,28893149621270,failed_frames/attempt_099_color_not_detected.jpg,color_not_detected,2026-07-27T21:42:41.303+09:00,2026-07-27T21:42:44.508+09:00,
100,2.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,30,127.0.0.1:39157,29.1,-29.1,0.9000000000000057,0.9000000000000057,0,red,0,0,,0,0.0,,,0.0,,4463,28896348255441,failed_frames/attempt_100_color_not_detected.jpg,color_not_detected,2026-07-27T21:42:44.509+09:00,2026-07-27T21:42:47.708+09:00,
