attempt,distance_m,interval_s,pre_recognition_settle_time_s,crop_scale,color_min_area_px,color_min_component_area_px,red_saturation_min,red_value_min,initial_gimbal_ros_deg,uwb_source,uwb_raw_azimuth_deg,uwb_ros_azimuth_deg,target_calculated_ros_deg,gimbal_command_ros_deg,servo_clipped,target_color,color_visible,color_success,color_recognition_time_ms,red_pixel_count,red_pixel_ratio_pct,red_saturation_mean,red_value_mean,color_component_area_px,color_center_distance_px,camera_frame_id,camera_captured_ns,failure_frame,status,started_at,finished_at,error_message
77,1.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-24,127.0.0.1:39157,-17.2,17.2,-6.800000000000011,-6.800000000000011,0,red,1,1,98.416104,26744,2.9019097222222223,162.9514283577625,127.83525276697577,26462.5,103.00485425454472,3572,30627521128720,,success,2026-07-27T22:11:35.288+09:00,2026-07-27T22:11:38.483+09:00,
78,1.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-49,127.0.0.1:39157,-39.0,39.0,-10.0,-10.0,0,red,1,1,93.028453,22690,2.4620225694444446,165.8423534596739,128.39263992948437,22440.5,143.0314650697531,3613,30630517942671,,success,2026-07-27T22:11:38.484+09:00,2026-07-27T22:11:41.489+09:00,
79,1.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-20,127.0.0.1:39157,-16.9,16.9,-3.0999999999999943,-3.0999999999999943,0,red,1,1,95.768258,27010,2.9307725694444446,163.03550536838208,128.51662347278787,26730.0,26.30589287593181,3659,30633721648109,,success,2026-07-27T22:11:41.491+09:00,2026-07-27T22:11:44.688+09:00,
80,1.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-2,127.0.0.1:39157,-2.9,2.9,0.9000000000000057,0.9000000000000057,0,red,1,1,121.188825,26943,2.923502604166667,160.42422892773632,127.40756411683925,26663.0,50.99019513592785,3705,30636933477554,,success,2026-07-27T22:11:44.689+09:00,2026-07-27T22:11:47.887+09:00,
81,1.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,23,127.0.0.1:39157,22.9,-22.9,0.09999999999999432,0.09999999999999432,0,red,1,1,88.791576,27222,2.9537760416666665,164.81999853060023,122.54669017706266,26940.0,37.107950630558946,3750,30640126068685,,success,2026-07-27T22:11:47.888+09:00,2026-07-27T22:11:51.088+09:00,
82,1.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-48,127.0.0.1:39157,-39.3,39.3,-8.699999999999989,-8.699999999999989,0,red,1,1,154.786936,25375,2.7533637152777777,163.10466995073892,128.50175369458128,25108.0,178.04493814764857,3793,30643399399207,,success,2026-07-27T22:11:51.089+09:00,2026-07-27T22:11:54.284+09:00,
83,1.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,46,127.0.0.1:39157,50.6,-50.6,-4.599999999999994,-4.599999999999994,0,red,1,1,45.188586,26585,2.8846571180555554,169.11882640586796,118.12871920255783,26656.0,88.02272433866155,3835,30646470574191,,success,2026-07-27T22:11:54.286+09:00,2026-07-27T22:11:57.482+09:00,
84,1.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,34,127.0.0.1:39157,35.8,-35.8,-1.8000000000000114,-1.8000000000000114,0,red,1,1,98.821075,27480,2.9817708333333335,166.7848617176128,122.81455604075693,27198.0,6.4031242374328485,3881,30649536519455,,success,2026-07-27T22:11:57.483+09:00,2026-07-27T22:12:00.488+09:00,
85,1.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-39,127.0.0.1:39157,-30.6,30.6,-8.400000000000006,-8.400000000000006,0,red,1,1,46.466985,22253,2.4146050347222223,167.2996899294477,129.51017840291198,22005.0,83.0,3927,30652671921358,,success,2026-07-27T22:12:00.489+09:00,2026-07-27T22:12:03.682+09:00,
86,1.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-14,127.0.0.1:39157,-9.2,9.2,-4.800000000000011,-4.800000000000011,0,red,1,1,34.905767,26829,2.9111328125,162.9390212083939,128.65969659696597,26548.0,73.00684899377592,3972,30655677845937,,success,2026-07-27T22:12:03.683+09:00,2026-07-27T22:12:06.688+09:00,
87,1.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-10,127.0.0.1:39157,-7.9,7.9,-2.0999999999999943,-2.0999999999999943,0,red,1,1,49.448997,27042,2.9342447916666665,162.1536498779676,129.012166259892,26763.0,13.0,4019,30658875267922,,success,2026-07-27T22:12:06.689+09:00,2026-07-27T22:12:09.883+09:00,
88,1.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-28,127.0.0.1:39157,-20.4,20.4,-7.599999999999994,-7.599999999999994,0,red,1,1,34.866445,26834,2.9116753472222223,164.004285607811,129.01796228665128,26560.0,95.02105029939419,4066,30662080547211,,success,2026-07-27T22:12:09.885+09:00,2026-07-27T22:12:13.090+09:00,
89,1.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,45,127.0.0.1:39157,47.1,-47.1,-2.0999999999999943,-2.0999999999999943,0,red,1,1,49.798236,26390,2.863498263888889,167.65312618416067,118.19977264115195,26040.0,30.59411708155671,4111,30665278079730,,success,2026-07-27T22:12:13.091+09:00,2026-07-27T22:12:16.284+09:00,
90,1.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-47,127.0.0.1:39157,-36.8,36.8,-10.199999999999989,-10.199999999999989,0,red,1,1,48.993192,23101,2.506618923611111,167.70919007835158,127.8004415393273,22845.5,101.04454463255303,4158,30668482139132,,success,2026-07-27T22:12:16.286+09:00,2026-07-27T22:12:19.487+09:00,
91,1.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-30,127.0.0.1:39157,-21.7,21.7,-8.300000000000011,-8.300000000000011,0,red,1,1,56.493727,26911,2.920030381944444,163.7647430418788,127.70803760544015,26636.5,118.01694793545543,4206,30671681981789,,success,2026-07-27T22:12:19.488+09:00,2026-07-27T22:12:22.689+09:00,
92,1.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,49,127.0.0.1:39157,51.1,-51.1,-2.0999999999999943,-2.0999999999999943,0,red,1,1,70.14923,26839,2.9122178819444446,168.36689146391444,117.90431834271023,26817.5,23.345235059857504,4253,30674886457488,,success,2026-07-27T22:12:22.690+09:00,2026-07-27T22:12:25.867+09:00,
93,1.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,3,127.0.0.1:39157,0.6,-0.6,2.4000000000000057,2.4000000000000057,0,red,1,1,139.051352,27050,2.9351128472222223,163.1546765249538,125.85046210720887,26771.0,105.68348972285122,4296,30677955571186,,success,2026-07-27T22:12:25.868+09:00,2026-07-27T22:12:28.883+09:00,
94,1.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,28,127.0.0.1:39157,27.7,-27.7,0.30000000000001137,0.30000000000001137,0,red,1,1,52.424557,26966,2.925998263888889,167.17726025365275,122.01720685307426,26683.5,60.8276253029822,4340,30680887810592,,success,2026-07-27T22:12:28.884+09:00,2026-07-27T22:12:31.887+09:00,
95,1.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,29,127.0.0.1:39157,28.5,-28.5,0.5,0.5,0,red,1,1,55.543497,27367,2.969509548611111,166.56378119633135,123.20342017758614,27087.5,59.033888572581766,4387,30684090238782,,success,2026-07-27T22:12:31.889+09:00,2026-07-27T22:12:35.088+09:00,
96,1.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-1,127.0.0.1:39157,0.0,-0.0,-1.0,-1.0,0,red,1,1,65.82939,26997,2.9293619791666665,161.0451531651665,128.00351890950847,26718.5,58.69412236331676,4435,30687294537320,,success,2026-07-27T22:12:35.090+09:00,2026-07-27T22:12:38.286+09:00,
97,1.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,40,127.0.0.1:39157,41.4,-41.4,-1.4000000000000057,-1.4000000000000057,0,red,1,1,61.116533,27174,2.948567708333333,166.50066239788032,123.19721056892617,26893.5,9.219544457292887,4483,30690497966926,,success,2026-07-27T22:12:38.287+09:00,2026-07-27T22:12:41.489+09:00,
98,1.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-28,127.0.0.1:39157,-21.6,21.6,-6.400000000000006,-6.400000000000006,0,red,1,1,72.750332,26218,2.844835069444444,165.06621405141505,129.41486764818063,25948.0,40.11234224026316,4531,30693696289235,,success,2026-07-27T22:12:41.490+09:00,2026-07-27T22:12:44.687+09:00,
99,1.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,-46,127.0.0.1:39157,-35.7,35.7,-10.300000000000011,-10.300000000000011,0,red,1,1,71.775022,23055,2.5016276041666665,165.79722402949469,129.63452613315982,22803.0,126.00396819148197,4579,30696899876121,,success,2026-07-27T22:12:44.688+09:00,2026-07-27T22:12:47.882+09:00,
100,1.000000,0.200000,0.500000,0.6,125.0,50.0,130,110,30,127.0.0.1:39157,29.0,-29.0,1.0,1.0,0,red,1,1,65.432588,27555,2.9899088541666665,166.89352204681546,123.75024496461621,27272.5,59.841457201508724,4627,30700104145666,,success,2026-07-27T22:12:47.886+09:00,2026-07-27T22:12:51.088+09:00,
