attempt,distance_m,interval_s,pre_recognition_settle_time_s,crop_scale,color_min_area_px,color_min_component_area_px,red_saturation_min,red_value_min,initial_gimbal_ros_deg,uwb_source,uwb_raw_azimuth_deg,uwb_ros_azimuth_deg,target_calculated_ros_deg,gimbal_command_ros_deg,servo_clipped,target_color,color_visible,color_success,color_recognition_time_ms,red_pixel_count,red_pixel_ratio_pct,red_saturation_mean,red_value_mean,color_component_area_px,color_center_distance_px,camera_frame_id,camera_captured_ns,failure_frame,status,started_at,finished_at,error_message
78,1.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-49,127.0.0.1:39157,-38.0,38.0,-11.0,-11.0,0,red,0,0,,0,0.0,,,0.0,,3527,30261110503513,failed_frames/attempt_078_color_not_detected.jpg,color_not_detected,2026-07-27T22:05:29.301+09:00,2026-07-27T22:05:32.493+09:00,
79,1.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-20,127.0.0.1:39157,-15.8,15.8,-4.199999999999989,-4.199999999999989,0,red,1,1,59.764069,28112,3.0503472222222223,160.06648406374504,121.7413204325555,27816.5,367.6003264416396,3571,30264183027954,,success,2026-07-27T22:05:32.494+09:00,2026-07-27T22:05:35.677+09:00,
80,1.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-2,127.0.0.1:39157,-2.4,2.4,0.4000000000000057,0.4000000000000057,0,red,1,1,50.533799,26915,2.9204644097222223,163.1787479100873,125.42872004458481,26636.0,3.605551275463989,3611,30267182682530,,success,2026-07-27T22:05:35.678+09:00,2026-07-27T22:05:38.686+09:00,
81,1.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,23,127.0.0.1:39157,21.1,-21.1,1.9000000000000057,1.9000000000000057,0,red,1,1,58.287122,3831,0.4156901041666667,157.1234664578439,111.00417645523363,3257.5,607.8963727478558,3657,30270386395768,,success,2026-07-27T22:05:38.687+09:00,2026-07-27T22:05:41.886+09:00,
82,1.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-48,127.0.0.1:39157,-36.0,36.0,-12.0,-12.0,0,red,0,0,,0,0.0,,,0.0,,3696,30273532219744,failed_frames/attempt_082_color_not_detected.jpg,color_not_detected,2026-07-27T22:05:41.887+09:00,2026-07-27T22:05:44.892+09:00,
83,1.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,46,127.0.0.1:39157,49.8,-49.8,-3.8000000000000114,-3.8000000000000114,0,red,0,0,,0,0.0,,,0.0,,3744,30276724297714,failed_frames/attempt_083_color_not_detected.jpg,color_not_detected,2026-07-27T22:05:44.893+09:00,2026-07-27T22:05:48.086+09:00,
84,1.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,34,127.0.0.1:39157,36.6,-36.6,-2.5999999999999943,-2.5999999999999943,0,red,0,0,,0,0.0,,,0.0,,3791,30279925382116,failed_frames/attempt_084_color_not_detected.jpg,color_not_detected,2026-07-27T22:05:48.087+09:00,2026-07-27T22:05:51.292+09:00,
85,1.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-39,127.0.0.1:39157,-30.9,30.9,-8.099999999999994,-8.099999999999994,0,red,0,0,,0,0.0,,,0.0,,3838,30283126040330,failed_frames/attempt_085_color_not_detected.jpg,color_not_detected,2026-07-27T22:05:51.293+09:00,2026-07-27T22:05:54.486+09:00,
86,1.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-14,127.0.0.1:39157,-10.6,10.6,-3.4000000000000057,-3.4000000000000057,0,red,1,1,72.538675,27440,2.9774305555555554,163.009110787172,124.66104227405248,27159.5,208.19462048765814,3881,30285998598795,,success,2026-07-27T22:05:54.487+09:00,2026-07-27T22:05:57.492+09:00,
87,1.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-10,127.0.0.1:39157,-8.6,8.6,-1.4000000000000057,-1.4000000000000057,0,red,1,1,61.115293,27357,2.968424479166667,163.3901743612238,124.94597360821727,27076.5,155.11608556174951,3929,30289199854749,,success,2026-07-27T22:05:57.494+09:00,2026-07-27T22:06:00.692+09:00,
88,1.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-28,127.0.0.1:39157,-21.0,21.0,-7.0,-7.0,0,red,1,1,71.962675,24657,2.675455729166667,152.08626353570995,116.99789106541753,24247.0,515.558920008179,3976,30292403407285,,success,2026-07-27T22:06:00.693+09:00,2026-07-27T22:06:03.886+09:00,
89,1.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,45,127.0.0.1:39157,47.3,-47.3,-2.3000000000000114,-2.3000000000000114,0,red,0,0,,0,0.0,,,0.0,,4017,30295538632906,failed_frames/attempt_089_color_not_detected.jpg,color_not_detected,2026-07-27T22:06:03.887+09:00,2026-07-27T22:06:06.891+09:00,
90,1.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-47,127.0.0.1:39157,-38.6,38.6,-8.400000000000006,-8.400000000000006,0,red,0,0,,0,0.0,,,0.0,,4062,30298671561553,failed_frames/attempt_090_color_not_detected.jpg,color_not_detected,2026-07-27T22:06:06.893+09:00,2026-07-27T22:06:10.092+09:00,
91,1.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-30,127.0.0.1:39157,-21.9,21.9,-8.099999999999994,-8.099999999999994,0,red,1,1,73.101398,20960,2.2743055555555554,152.15591603053434,116.04274809160306,20641.0,552.362200010102,4106,30301808814230,,success,2026-07-27T22:06:10.093+09:00,2026-07-27T22:06:13.292+09:00,
92,1.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,49,127.0.0.1:39157,52.3,-52.3,-3.3000000000000114,-3.3000000000000114,0,red,0,0,,0,0.0,,,0.0,,4153,30305142234310,failed_frames/attempt_092_color_not_detected.jpg,color_not_detected,2026-07-27T22:06:13.293+09:00,2026-07-27T22:06:16.497+09:00,
93,1.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,3,127.0.0.1:39157,1.0,-1.0,2.0,2.0,0,red,1,1,66.18388,26946,2.923828125,163.33032732130928,125.36565724040675,26667.0,85.37564055396598,4198,30308211009106,,success,2026-07-27T22:06:16.499+09:00,2026-07-27T22:06:19.696+09:00,
94,1.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,28,127.0.0.1:39157,28.6,-28.6,-0.5999999999999943,-0.5999999999999943,0,red,1,1,229.875045,3690,0.40039062499999994,142.70569105691058,118.84850948509485,3568.5,480.1353975703104,4247,30311556513248,,success,2026-07-27T22:06:19.698+09:00,2026-07-27T22:06:22.892+09:00,
95,1.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,29,127.0.0.1:39157,27.8,-27.8,1.1999999999999886,1.1999999999999886,0,red,1,1,203.403038,4292,0.4657118055555556,145.99021435228332,116.07409133271202,4161.0,545.2568202232779,4295,30314749824122,,success,2026-07-27T22:06:22.893+09:00,2026-07-27T22:06:26.094+09:00,
96,1.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-1,127.0.0.1:39157,-0.7,0.7,-0.30000000000001137,-0.30000000000001137,0,red,1,1,79.812563,26855,2.9139539930555554,162.67339415378885,126.17732265872277,26574.0,54.3323108288245,4341,30317819085861,,success,2026-07-27T22:06:26.095+09:00,2026-07-27T22:06:29.292+09:00,
97,1.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,40,127.0.0.1:39157,41.1,-41.1,-1.0999999999999943,-1.0999999999999943,0,red,0,0,,0,0.0,,,0.0,,4390,30321154642262,failed_frames/attempt_097_color_not_detected.jpg,color_not_detected,2026-07-27T22:06:29.293+09:00,2026-07-27T22:06:32.494+09:00,
98,1.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-28,127.0.0.1:39157,-21.6,21.6,-6.400000000000006,-6.400000000000006,0,red,1,1,95.495679,26576,2.883680555555556,151.56543497892835,118.28153220951233,26093.0,515.7606033810648,4436,30324222580805,,success,2026-07-27T22:06:32.495+09:00,2026-07-27T22:06:35.688+09:00,
99,1.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-46,127.0.0.1:39157,-36.2,36.2,-9.800000000000011,-9.800000000000011,0,red,0,0,,0,0.0,,,0.0,,4476,30327361135168,failed_frames/attempt_099_color_not_detected.jpg,color_not_detected,2026-07-27T22:06:35.690+09:00,2026-07-27T22:06:38.693+09:00,
100,1.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,30,127.0.0.1:39157,28.5,-28.5,1.5,1.5,0,red,1,1,228.618082,872,0.09461805555555555,133.50458715596332,120.38532110091744,813.0,491.248409666637,4523,30330563676624,,success,2026-07-27T22:06:38.695+09:00,2026-07-27T22:06:41.893+09:00,
